방송일시,노출(분),마더코드,상품코드,상품명,상품군,판매단가,취급액
2019-08-23 9:40,20,100189,200632,코치 베네트 사첼백,잡화,198000.00,16276000.00
2019-08-23 9:40,,100189,200638,코치 시그니처 켈시 사첼백,잡화,238000.00,25716000.00
2019-08-23 9:40,,100190,200645,코치 플라이트백,잡화,169000.00,18440000.00
2019-08-23 9:40,,100190,200641,코치 아이비 메신저 크로스백,잡화,199000.00,15530000.00
2019-08-23 9:40,,100190,200642,코치 앤디 백팩,잡화,229000.00,14243000.00
2019-08-23 10:00,20,100452,201396,NNF SS트레이닝 세트(8월),의류,29000.00,24892000.00
2019-08-23 10:20,20,100452,201396,NNF SS트레이닝 세트(8월),의류,29000.00,48108000.00
2019-08-23 10:40,20,100452,201396,NNF SS트레이닝 세트(8월),의류,29000.00,56552000.00
2019-08-23 11:00,30,100305,200984,오모떼 쉐이핑 브라팬티 10종(7월),속옷,59900.00,40951000.00
2019-08-23 11:30,30,100305,200984,오모떼 쉐이핑 브라팬티 10종(7월),속옷,59900.00,73412000.00
2019-08-23 12:00,20,100475,201446,초특가  파뷔에 팬지 대형 후라이팬 세트,주방,59800.00,21410000.00
2019-08-23 12:20,20,100475,201446,초특가  파뷔에 팬지 대형 후라이팬 세트,주방,59800.00,29398000.00
2019-08-23 12:40,20,100475,201446,초특가  파뷔에 팬지 대형 후라이팬 세트,주방,59800.00,38709000.00
2019-08-23 13:00,20,100199,200671,소들녘 소 갈비탕 10팩,농수축,50900.00,20901000.00
2019-08-23 13:20,20,100199,200671,소들녘 소 갈비탕 10팩,농수축,50900.00,36332000.00
2019-08-23 13:40,20,100199,200671,소들녘 소 갈비탕 10팩,농수축,50900.00,38417000.00
2019-08-23 14:00,30,100033,200049,생쥴랑 18K 베니스 주얼리 컬렉션 11종,잡화,299000.00,56169000.00
2019-08-23 14:30,30,100033,200049,생쥴랑 18K 베니스 주얼리 컬렉션 11종,잡화,299000.00,84200000.00
2019-08-23 15:00,20,100832,202444,청정수산 완도활전복 35미,농수축,59900.00,19065000.00
2019-08-23 15:20,20,100832,202444,청정수산 완도활전복 35미,농수축,59900.00,36702000.00
2019-08-23 15:40,20,100832,202444,청정수산 완도활전복 35미,농수축,59900.00,44032000.00
2019-08-23 16:00,20,100849,202510,멋진밥상 흥양농협 쌀 20kg,농수축,59900.00,30828000.00
2019-08-23 16:20,20,100849,202510,멋진밥상 흥양농협 쌀 20kg,농수축,59900.00,36536000.00
2019-08-23 16:40,20,100849,202510,멋진밥상 흥양농협 쌀 20kg,농수축,59900.00,38488000.00
2019-08-23 17:00,20,100097,200269,일시불 올리고 가스와이드그릴  프리미엄형,주방,119000.00,16140000.00
2019-08-23 17:00,,100097,200265,무이자 올리고 가스와이드그릴레인지 프리미엄형,주방,129000.00,5047000.00
2019-08-23 17:20,20,100097,200269,일시불 올리고 가스와이드그릴  프리미엄형,주방,119000.00,30486000.00
2019-08-23 17:20,,100097,200265,무이자 올리고 가스와이드그릴레인지 프리미엄형,주방,129000.00,13044000.00
2019-08-23 17:40,20,100097,200269,일시불 올리고 가스와이드그릴  프리미엄형,주방,119000.00,33187000.00
2019-08-23 17:40,,100097,200265,무이자 올리고 가스와이드그릴레인지 프리미엄형,주방,129000.00,18987000.00
2019-08-23 18:00,20,100253,200864,안동간고등어 20팩,농수축,30900.00,26548000.00
2019-08-23 18:20,20,100253,200864,안동간고등어 20팩,농수축,30900.00,40659000.00
2019-08-23 18:40,20,100253,200864,안동간고등어 20팩,농수축,30900.00,39474000.00
2019-08-23 19:00,20,100170,200584,유귀열의 The 귀한 치마살,농수축,55900.00,7719000.00
2019-08-23 19:20,20,100170,200584,유귀열의 The 귀한 치마살,농수축,55900.00,13644000.00
2019-08-23 19:40,20,100170,200584,유귀열의 The 귀한 치마살,농수축,55900.00,16820000.00
2019-08-23 20:00,20,100225,200777,리복 델타 피트니스 드로즈 12종,속옷,89000.00,13839000.00
2019-08-23 20:00,,100225,200780,리복 델타 피트니스 트렁크 8종,속옷,89000.00,1832000.00
2019-08-23 20:00,,100225,200784,리복 스피드윅 런닝 6종,속옷,89000.00,50000.00
2019-08-23 20:20,20,100225,200777,리복 델타 피트니스 드로즈 12종,속옷,89000.00,25671000.00
2019-08-23 20:20,,100225,200780,리복 델타 피트니스 트렁크 8종,속옷,89000.00,6377000.00
2019-08-23 20:20,,100225,200784,리복 스피드윅 런닝 6종,속옷,89000.00,2149000.00
2019-08-23 20:40,20,100225,200777,리복 델타 피트니스 드로즈 12종,속옷,89000.00,26352000.00
2019-08-23 20:40,,100225,200780,리복 델타 피트니스 트렁크 8종,속옷,89000.00,3926000.00
2019-08-23 20:40,,100225,200784,리복 스피드윅 런닝 6종,속옷,89000.00,4309000.00
2019-08-23 21:00,20,100152,200557,일시불 LG전자 코드제로 청소기 A978SA.AKOR,가전,1169000.00,2536000.00
2019-08-23 21:00,,100152,200490,무이자 LG전자 코드제로 청소기 A978SA.AKOR,가전,1239000.00,2689000.00
2019-08-23 21:20,20,100152,200557,일시불 LG전자 코드제로 청소기 A978SA.AKOR,가전,1169000.00,50000.00
2019-08-23 21:20,,100152,200490,무이자 LG전자 코드제로 청소기 A978SA.AKOR,가전,1239000.00,10672000.00
2019-08-23 21:40,20,100152,200557,일시불 LG전자 코드제로 청소기 A978SA.AKOR,가전,1169000.00,5023000.00
2019-08-23 21:40,,100152,200490,무이자 LG전자 코드제로 청소기 A978SA.AKOR,가전,1239000.00,2689000.00
2019-08-23 22:00,20,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,218000.00,6767000.00
2019-08-23 22:00,,100837,202480,일시불 쿠쿠전기밥솥 10인용 (QS),주방,208000.00,8047000.00
2019-08-23 22:00,,100837,202470,무이자 쿠쿠전기밥솥 6인용(QS),주방,208000.00,852000.00
2019-08-23 22:00,,100837,202473,일시불  쿠쿠전기밥솥 6인용(QS),주방,198000.00,2330000.00
2019-08-23 22:20,20,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,218000.00,10096000.00
2019-08-23 22:20,,100837,202480,일시불 쿠쿠전기밥솥 10인용 (QS),주방,208000.00,5644000.00
2019-08-23 22:20,,100837,202470,무이자 쿠쿠전기밥솥 6인용(QS),주방,208000.00,2453000.00
2019-08-23 22:20,,100837,202473,일시불  쿠쿠전기밥솥 6인용(QS),주방,198000.00,3850000.00
2019-08-23 22:40,20,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,218000.00,37745000.00
2019-08-23 22:40,,100837,202480,일시불 쿠쿠전기밥솥 10인용 (QS),주방,208000.00,19239000.00
2019-08-23 22:40,,100837,202470,무이자 쿠쿠전기밥솥 6인용(QS),주방,208000.00,6443000.00
2019-08-23 22:40,,100837,202473,일시불  쿠쿠전기밥솥 6인용(QS),주방,198000.00,8422000.00
2019-08-23 23:00,20,100324,201114,온라인투어 태항산(190823) 상담예약,무형,-,
2019-08-23 23:20,20,100324,201114,온라인투어 태항산(190823) 상담예약,무형,-,
2019-08-23 23:40,20,100324,201114,온라인투어 태항산(190823) 상담예약,무형,-,
2019-08-24 0:00,20,100324,202440,참좋은여행 장가계(190823) 상담예약,무형,-,
2019-08-24 0:20,20,100324,202440,참좋은여행 장가계(190823) 상담예약,무형,-,
2019-08-24 0:40,20,100324,202440,참좋은여행 장가계(190823) 상담예약,무형,-,
2019-08-24 1:00,20,100612,201870,푸마 드라이셀 브라탑 4종세트(런닝형)(8월),속옷,49000.00,15953000.00
2019-08-24 1:20,20,100612,201870,푸마 드라이셀 브라탑 4종세트(런닝형)(8월),속옷,49000.00,20042000.00
2019-08-24 1:40,15,100612,201870,푸마 드라이셀 브라탑 4종세트(런닝형)(8월),속옷,49000.00,17269000.00
2019-08-24 6:00,20,100452,201396,NNF SS트레이닝 세트(8월),의류,29000.00,15626000.00
2019-08-24 6:20,20,100452,201396,NNF SS트레이닝 세트(8월),의류,29000.00,25207000.00
2019-08-24 6:40,20,100452,201396,NNF SS트레이닝 세트(8월),의류,29000.00,48075000.00
2019-08-24 7:00,20,100654,201980,일시불 종근당건강 락토핏 생유산균골드 단하루,건강기능,75050.00,23349000.00
2019-08-24 7:00,,100654,201977,무이자 종근당건강 락토핏 생유산균골드 단하루,건강기능,79000.00,6618000.00
2019-08-24 7:20,20,100654,201980,일시불 종근당건강 락토핏 생유산균골드 단하루,건강기능,75050.00,36819000.00
2019-08-24 7:20,,100654,201977,무이자 종근당건강 락토핏 생유산균골드 단하루,건강기능,79000.00,13100000.00
2019-08-24 7:40,20,100654,201980,일시불 종근당건강 락토핏 생유산균골드 단하루,건강기능,75050.00,62307000.00
2019-08-24 7:40,,100654,201977,무이자 종근당건강 락토핏 생유산균골드 단하루,건강기능,79000.00,16705000.00
2019-08-24 8:00,20,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,1359000.00,14892000.00
2019-08-24 8:00,,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전,1499000.00,16433000.00
2019-08-24 8:20,20,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,1359000.00,18630000.00
2019-08-24 8:20,,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전,1499000.00,16460000.00
2019-08-24 8:40,20,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,1359000.00,40894000.00
2019-08-24 8:40,,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전,1499000.00,36939000.00
2019-08-24 9:00,20,100475,201446,초특가  파뷔에 팬지 대형 후라이팬 세트,주방,59800.00,24254000.00
2019-08-24 9:20,20,100475,201446,초특가  파뷔에 팬지 대형 후라이팬 세트,주방,59800.00,44930000.00
2019-08-24 9:40,20,100475,201446,초특가  파뷔에 팬지 대형 후라이팬 세트,주방,59800.00,74861000.00
2019-08-24 10:00,20,100202,200685,임성근의 녹용도가니탕 풀세트,농수축,55900.00,33125000.00
2019-08-24 10:20,20,100202,200685,임성근의 녹용도가니탕 풀세트,농수축,55900.00,54029000.00
2019-08-24 10:40,20,100202,200685,임성근의 녹용도가니탕 풀세트,농수축,55900.00,67404000.00
2019-08-24 11:00,20,100612,201870,푸마 드라이셀 브라탑 4종세트(런닝형)(8월),속옷,49000.00,34469000.00
2019-08-24 11:20,20,100612,201870,푸마 드라이셀 브라탑 4종세트(런닝형)(8월),속옷,49000.00,61508000.00
2019-08-24 11:40,20,100612,201870,푸마 드라이셀 브라탑 4종세트(런닝형)(8월),속옷,49000.00,76932000.00
2019-08-24 12:00,20,100631,201941,오렐리안 풍기인견 원피스 2종세트(8월),의류,49900.00,24816000.00
2019-08-24 12:20,20,100631,201941,오렐리안 풍기인견 원피스 2종세트(8월),의류,49900.00,32591000.00
2019-08-24 12:40,20,100631,201941,오렐리안 풍기인견 원피스 2종세트(8월),의류,49900.00,48851000.00
2019-08-24 13:00,20,100654,201980,일시불 종근당건강 락토핏 생유산균골드 단하루,건강기능,75050.00,29660000.00
2019-08-24 13:00,,100654,201977,무이자 종근당건강 락토핏 생유산균골드 단하루,건강기능,79000.00,10993000.00
2019-08-24 13:20,20,100654,201980,일시불 종근당건강 락토핏 생유산균골드 단하루,건강기능,75050.00,50973000.00
2019-08-24 13:20,,100654,201977,무이자 종근당건강 락토핏 생유산균골드 단하루,건강기능,79000.00,17724000.00
2019-08-24 13:40,20,100654,201980,일시불 종근당건강 락토핏 생유산균골드 단하루,건강기능,75050.00,79661000.00
2019-08-24 13:40,,100654,201977,무이자 종근당건강 락토핏 생유산균골드 단하루,건강기능,79000.00,22930000.00
2019-08-24 14:00,20,100166,200577,영광 生 모시떡 130개(동부기피80개+검정깨50개),농수축,40900.00,36805000.00
2019-08-24 14:20,20,100166,200577,영광 生 모시떡 130개(동부기피80개+검정깨50개),농수축,40900.00,55888000.00
2019-08-24 14:40,20,100166,200577,영광 生 모시떡 130개(동부기피80개+검정깨50개),농수축,40900.00,74387000.00
2019-08-24 15:00,20,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,109800.00,32448000.00
2019-08-24 15:20,20,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,109800.00,49734000.00
2019-08-24 15:40,20,100255,200868,한일 대용량 스텐 분쇄믹서기,주방,109800.00,73116000.00
2019-08-24 16:00,20,100523,201590,현대어찬 손질갈치,농수축,36900.00,39104000.00
2019-08-24 16:20,20,100523,201590,현대어찬 손질갈치,농수축,36900.00,75929000.00
2019-08-24 16:40,20,100523,201590,현대어찬 손질갈치,농수축,36900.00,97175000.00
2019-08-24 17:00,20,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,55900.00,36118000.00
2019-08-24 17:20,20,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,55900.00,60943000.00
2019-08-24 17:40,20,100010,200014,AAB의 소곱창전골 800g x 8팩,농수축,55900.00,60052000.00
2019-08-24 18:20,20,100324,201113,온라인투어 태항산(190817),무형,-,
2019-08-24 18:40,20,100324,201113,온라인투어 태항산(190817),무형,-,
2019-08-24 19:00,20,100324,201113,온라인투어 태항산(190817),무형,-,
2019-08-24 19:20,20,100324,202440,참좋은여행 장가계(190823) 상담예약,무형,-,
2019-08-24 19:40,20,100324,202440,참좋은여행 장가계(190823) 상담예약,무형,-,
2019-08-24 20:00,20,100324,202440,참좋은여행 장가계(190823) 상담예약,무형,-,
2019-08-24 20:20,20,100545,201630,깐깐송도순 포기김치 10kg,농수축,38900.00,15295000.00
2019-08-24 20:20,,100545,201631,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,38900.00,7994000.00
2019-08-24 20:40,20,100545,201630,깐깐송도순 포기김치 10kg,농수축,38900.00,26840000.00
2019-08-24 20:40,,100545,201631,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,38900.00,15466000.00
2019-08-24 21:00,20,100545,201630,깐깐송도순 포기김치 10kg,농수축,38900.00,37120000.00
2019-08-24 21:00,,100545,201631,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,38900.00,21583000.00
2019-08-24 21:20,20,100654,201980,일시불 종근당건강 락토핏 생유산균골드 단하루,건강기능,75050.00,22785000.00
2019-08-24 21:20,,100654,201977,무이자 종근당건강 락토핏 생유산균골드 단하루,건강기능,79000.00,8753000.00
2019-08-24 21:40,20,100654,201980,일시불 종근당건강 락토핏 생유산균골드 단하루,건강기능,75050.00,21706000.00
2019-08-24 21:40,,100654,201977,무이자 종근당건강 락토핏 생유산균골드 단하루,건강기능,79000.00,18457000.00
2019-08-24 22:00,20,100654,201980,일시불 종근당건강 락토핏 생유산균골드 단하루,건강기능,75050.00,50000.00
2019-08-24 22:00,,100654,201977,무이자 종근당건강 락토핏 생유산균골드 단하루,건강기능,79000.00,45027000.00
2019-08-24 22:20,20,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,1359000.00,14892000.00
2019-08-24 22:20,,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전,1499000.00,50000.00
2019-08-24 22:40,20,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,1359000.00,29735000.00
2019-08-24 22:40,,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전,1499000.00,49308000.00
2019-08-24 23:00,20,100155,200556,일시불 LG전자 매직스페이스 냉장고,가전,1359000.00,40894000.00
2019-08-24 23:00,,100155,200489,무이자 LG전자 매직스페이스 냉장고,가전,1499000.00,36911000.00
2019-08-25 0:20,20,100324,202440,참좋은여행 장가계(190823) 상담예약,무형,-,
2019-08-25 0:40,20,100324,202440,참좋은여행 장가계(190823) 상담예약,무형,-,
2019-08-25 1:00,20,100324,202440,참좋은여행 장가계(190823) 상담예약,무형,-,
2019-08-25 1:20,20,100509,201570,안타고 만능 가스그릴,주방,99000.00,5040000.00
2019-08-25 1:40,16,100509,201570,안타고 만능 가스그릴,주방,99000.00,20534000.00
2019-08-25 6:00,20,100195,200655,레이프릴 오가닉 코튼 보정팬티 12종,속옷,39900.00,12804000.00
2019-08-25 6:20,20,100195,200655,레이프릴 오가닉 코튼 보정팬티 12종,속옷,39900.00,21436000.00
2019-08-25 6:40,20,100195,200655,레이프릴 오가닉 코튼 보정팬티 12종,속옷,39900.00,30048000.00
2019-08-25 7:00,20,100348,201089,벨레즈온 브라캡 심리스 원피스 패키지,속옷,29900.00,19294000.00
2019-08-25 7:20,20,100348,201089,벨레즈온 브라캡 심리스 원피스 패키지,속옷,29900.00,36102000.00
2019-08-25 7:40,20,100348,201089,벨레즈온 브라캡 심리스 원피스 패키지,속옷,29900.00,52403000.00
2019-08-25 8:00,20,100766,202239,참존 탑뉴스 지이링클 기초세트,이미용,59000.00,30054000.00
2019-08-25 8:20,20,100766,202239,참존 탑뉴스 지이링클 기초세트,이미용,59000.00,41405000.00
2019-08-25 8:40,20,100766,202239,참존 탑뉴스 지이링클 기초세트,이미용,59000.00,65558000.00
2019-08-25 9:00,20,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,218000.00,18483000.00
2019-08-25 9:00,,100837,202480,일시불 쿠쿠전기밥솥 10인용 (QS),주방,208000.00,9645000.00
2019-08-25 9:00,,100837,202470,무이자 쿠쿠전기밥솥 6인용(QS),주방,208000.00,1651000.00
2019-08-25 9:00,,100837,202473,일시불  쿠쿠전기밥솥 6인용(QS),주방,198000.00,2342000.00
2019-08-25 9:20,20,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,218000.00,33522000.00
2019-08-25 9:20,,100837,202480,일시불 쿠쿠전기밥솥 10인용 (QS),주방,208000.00,24046000.00
2019-08-25 9:20,,100837,202470,무이자 쿠쿠전기밥솥 6인용(QS),주방,208000.00,5648000.00
2019-08-25 9:20,,100837,202473,일시불  쿠쿠전기밥솥 6인용(QS),주방,198000.00,9185000.00
2019-08-25 9:40,20,100837,202467,무이자 쿠쿠전기밥솥 10인용(CRP-QS107FG/FS),주방,218000.00,36939000.00
2019-08-25 9:40,,100837,202480,일시불 쿠쿠전기밥솥 10인용 (QS),주방,208000.00,35249000.00
2019-08-25 9:40,,100837,202470,무이자 쿠쿠전기밥솥 6인용(QS),주방,208000.00,10455000.00
2019-08-25 9:40,,100837,202473,일시불  쿠쿠전기밥솥 6인용(QS),주방,198000.00,9182000.00
2019-08-25 10:00,10,100352,201144,마르엘라로사티 휘메일 풀스킨 하이넥 밍크코트 1종,의류,2490000.00,4099000.00
2019-08-25 10:10,10,100352,201144,마르엘라로사티 휘메일 풀스킨 하이넥 밍크코트 1종,의류,2490000.00,36524000.00
2019-08-25 10:20,10,100352,201144,마르엘라로사티 휘메일 풀스킨 하이넥 밍크코트 1종,의류,2490000.00,20295000.00
2019-08-25 10:30,10,100352,201144,마르엘라로사티 휘메일 풀스킨 하이넥 밍크코트 1종,의류,2490000.00,12197000.00
2019-08-25 10:40,10,100352,201144,마르엘라로사티 휘메일 풀스킨 하이넥 밍크코트 1종,의류,2490000.00,28393000.00
2019-08-25 10:50,10,100352,201144,마르엘라로사티 휘메일 풀스킨 하이넥 밍크코트 1종,의류,2490000.00,56111000.00
2019-08-25 11:00,20,100841,202484,옛날 그 쥐포 110장 (11팩),농수축,32900.00,36561000.00
2019-08-25 11:20,20,100841,202484,옛날 그 쥐포 110장 (11팩),농수축,32900.00,55883000.00
2019-08-25 11:40,20,100841,202484,옛날 그 쥐포 110장 (11팩),농수축,32900.00,75842000.00
2019-08-25 12:00,30,100763,202220,일시불 2019년 타이거 충전식 무선 예초기,생활용품,122000.00,5526000.00
2019-08-25 12:00,,100763,202218,무이자  2019년 타이거 충전식 무선 예초기,생활용품,128000.00,4311000.00
2019-08-25 12:00,,100763,202221,일시불 2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,159000.00,21241000.00
2019-08-25 12:00,,100763,202219,무이자 2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,167000.00,15711000.00
2019-08-25 12:30,30,100763,202220,일시불 2019년 타이거 충전식 무선 예초기,생활용품,122000.00,5972000.00
2019-08-25 12:30,,100763,202218,무이자  2019년 타이거 충전식 무선 예초기,생활용품,128000.00,4725000.00
2019-08-25 12:30,,100763,202221,일시불 2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,159000.00,40944000.00
2019-08-25 12:30,,100763,202219,무이자 2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,167000.00,32293000.00
2019-08-25 13:00,20,100618,201917,헤드 파이로라이트 드로즈 10종 패키지(7월),속옷,59000.00,23067000.00
2019-08-25 13:00,,100618,201920,헤드 파이로라이트 트렁크 8종 패키지(7월),속옷,59000.00,4915000.00
2019-08-25 13:20,20,100618,201917,헤드 파이로라이트 드로즈 10종 패키지(7월),속옷,59000.00,46748000.00
2019-08-25 13:20,,100618,201920,헤드 파이로라이트 트렁크 8종 패키지(7월),속옷,59000.00,14394000.00
2019-08-25 13:40,20,100618,201917,헤드 파이로라이트 드로즈 10종 패키지(7월),속옷,59000.00,50544000.00
2019-08-25 13:40,,100618,201920,헤드 파이로라이트 트렁크 8종 패키지(7월),속옷,59000.00,16356000.00
2019-08-25 14:00,20,100097,200269,일시불 올리고 가스와이드그릴  프리미엄형,주방,119000.00,18133000.00
2019-08-25 14:00,,100097,200265,무이자 올리고 가스와이드그릴레인지 프리미엄형,주방,129000.00,8392000.00
2019-08-25 14:20,20,100097,200269,일시불 올리고 가스와이드그릴  프리미엄형,주방,119000.00,32413000.00
2019-08-25 14:20,,100097,200265,무이자 올리고 가스와이드그릴레인지 프리미엄형,주방,129000.00,25640000.00
2019-08-25 14:40,20,100097,200269,일시불 올리고 가스와이드그릴  프리미엄형,주방,119000.00,60451000.00
2019-08-25 14:40,,100097,200265,무이자 올리고 가스와이드그릴레인지 프리미엄형,주방,129000.00,32102000.00
2019-08-25 15:00,20,100026,200038,궁중 손질새우 200미 + 동태포 400g,농수축,43900.00,40286000.00
2019-08-25 15:20,20,100026,200038,궁중 손질새우 200미 + 동태포 400g,농수축,43900.00,68847000.00
2019-08-25 15:40,20,100026,200038,궁중 손질새우 200미 + 동태포 400g,농수축,43900.00,94367000.00
2019-08-25 16:00,20,100545,201630,깐깐송도순 포기김치 10kg,농수축,38900.00,30536000.00
2019-08-25 16:00,,100545,201631,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,38900.00,17613000.00
2019-08-25 16:20,20,100545,201630,깐깐송도순 포기김치 10kg,농수축,38900.00,45916000.00
2019-08-25 16:20,,100545,201631,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,38900.00,22725000.00
2019-08-25 16:40,20,100545,201630,깐깐송도순 포기김치 10kg,농수축,38900.00,56105000.00
2019-08-25 16:40,,100545,201631,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,38900.00,32688000.00
2019-08-25 17:00,20,100844,202489,하늘내린 용대리황태10마리,농수축,32900.00,53371000.00
2019-08-25 17:20,20,100844,202489,하늘내린 용대리황태10마리,농수축,32900.00,50817000.00
2019-08-25 17:40,20,100844,202489,하늘내린 용대리황태10마리,농수축,32900.00,58926000.00
2019-08-25 18:00,20,100849,202510,멋진밥상 흥양농협 쌀 20kg,농수축,59900.00,40612000.00
2019-08-25 18:20,20,100324,201114,온라인투어 태항산(190823) 상담예약,무형,-,
2019-08-25 18:40,20,100324,201114,온라인투어 태항산(190823) 상담예약,무형,-,
2019-08-25 19:00,20,100324,201114,온라인투어 태항산(190823) 상담예약,무형,-,
2019-08-25 19:20,20,100324,202440,참좋은여행 장가계(190823) 상담예약,무형,-,
2019-08-25 19:40,20,100324,202440,참좋은여행 장가계(190823) 상담예약,무형,-,
2019-08-25 20:00,20,100324,202440,참좋은여행 장가계(190823) 상담예약,무형,-,
2019-08-25 20:20,20,100166,200577,영광 生 모시떡 130개(동부기피80개+검정깨50개),농수축,40900.00,29065000.00
2019-08-25 20:40,20,100166,200577,영광 生 모시떡 130개(동부기피80개+검정깨50개),농수축,40900.00,49059000.00
2019-08-25 21:00,20,100166,200577,영광 生 모시떡 130개(동부기피80개+검정깨50개),농수축,40900.00,60549000.00
2019-08-25 21:20,20,100148,200503,일시불 LG 울트라HD TV 55UK6800HNC,가전,1200000.00,50000.00
2019-08-25 21:20,,100148,200436,무이자 LG 울트라HD TV 55UK6800HNC,가전,1330000.00,6232000.00
2019-08-25 21:20,,100148,200512,일시불 LG 울트라HD TV 65UK6800HNC,가전,1690000.00,7919000.00
2019-08-25 21:20,,100148,200445,무이자 LG 울트라HD TV 65UK6800HNC,가전,1920000.00,4523000.00
2019-08-25 21:20,,100148,200521,일시불 LG 울트라HD TV 70UK7400KNA,가전,2400000.00,50000.00
2019-08-25 21:20,,100148,200454,무이자 LG 울트라HD TV 70UK7400KNA,가전,2690000.00,50000.00
2019-08-25 21:20,,100148,200526,일시불 LG 울트라HD TV 75UK7400KNA,가전,2900000.00,50000.00
2019-08-25 21:20,,100148,200458,무이자 LG 울트라HD TV 75UK7400KNA,가전,3190000.00,50000.00
2019-08-25 21:40,20,100148,200503,일시불 LG 울트라HD TV 55UK6800HNC,가전,1200000.00,14007000.00
2019-08-25 21:40,,100148,200436,무이자 LG 울트라HD TV 55UK6800HNC,가전,1330000.00,3141000.00
2019-08-25 21:40,,100148,200512,일시불 LG 울트라HD TV 65UK6800HNC,가전,1690000.00,7919000.00
2019-08-25 21:40,,100148,200445,무이자 LG 울트라HD TV 65UK6800HNC,가전,1920000.00,4523000.00
2019-08-25 21:40,,100148,200521,일시불 LG 울트라HD TV 70UK7400KNA,가전,2400000.00,50000.00
2019-08-25 21:40,,100148,200454,무이자 LG 울트라HD TV 70UK7400KNA,가전,2690000.00,50000.00
2019-08-25 21:40,,100148,200526,일시불 LG 울트라HD TV 75UK7400KNA,가전,2900000.00,6818000.00
2019-08-25 21:40,,100148,200458,무이자 LG 울트라HD TV 75UK7400KNA,가전,3190000.00,50000.00
2019-08-25 22:00,20,100148,200503,일시불 LG 울트라HD TV 55UK6800HNC,가전,1200000.00,13984000.00
2019-08-25 22:00,,100148,200436,무이자 LG 울트라HD TV 55UK6800HNC,가전,1330000.00,50000.00
2019-08-25 22:00,,100148,200512,일시불 LG 울트라HD TV 65UK6800HNC,가전,1690000.00,11853000.00
2019-08-25 22:00,,100148,200445,무이자 LG 울트라HD TV 65UK6800HNC,가전,1920000.00,9019000.00
2019-08-25 22:00,,100148,200521,일시불 LG 울트라HD TV 70UK7400KNA,가전,2400000.00,50000.00
2019-08-25 22:00,,100148,200454,무이자 LG 울트라HD TV 70UK7400KNA,가전,2690000.00,50000.00
2019-08-25 22:00,,100148,200526,일시불 LG 울트라HD TV 75UK7400KNA,가전,2900000.00,50000.00
2019-08-25 22:00,,100148,200458,무이자 LG 울트라HD TV 75UK7400KNA,가전,3190000.00,50000.00
2019-08-25 22:20,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000.00,6941000.00
2019-08-25 22:20,,100150,200465,무이자 LG 통돌이 세탁기,가전,489000.00,13867000.00
2019-08-25 22:40,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000.00,20659000.00
2019-08-25 22:40,,100150,200465,무이자 LG 통돌이 세탁기,가전,489000.00,19993000.00
2019-08-25 23:00,20,100150,200533,일시불 LG 통돌이 세탁기,가전,439000.00,33004000.00
2019-08-25 23:00,,100150,200465,무이자 LG 통돌이 세탁기,가전,489000.00,15430000.00
2019-08-25 23:20,30,100763,202220,일시불 2019년 타이거 충전식 무선 예초기,생활용품,122000.00,2804000.00
2019-08-25 23:20,,100763,202218,무이자  2019년 타이거 충전식 무선 예초기,생활용품,128000.00,1485000.00
2019-08-25 23:20,,100763,202221,일시불 2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,159000.00,14160000.00
2019-08-25 23:20,,100763,202219,무이자 2019년 타이거 충전식 무선 예초기+배터리 1개,생활용품,167000.00,6891000.00
